Word count limit ratio,Long sentences,Voice,Tense,Spell errors,Grammatical Errors,SS Essay,SS Topic Essay,Vocabulary,Score
0.768,0.8,1,0.366666667,0.034482759,0.00862069,0.86620422,0.78485521,0.072,12
0.832,0.142857143,1,0.588235294,0.047619048,0.035714286,0.791538867,0.744624224,0.052,17
0.802,0.25,1,0.615384615,0.03030303,0,1.163417771,0.841170001,0.068,13
0.422,0.133333333,0.973684211,0.672131148,0.006920415,0.017301038,0.95729881,0.895105665,0.204,24
0.84,1,1,0.526315789,0.0125,0.0125,0.65,0.501400613,0.046,14
0.426,0.538461538,0.977777778,0.355263158,0.041811847,0.017421603,1.176689966,0.948829595,0.17,14
0.708,0,1,0.361111111,0.006849315,0.020547945,1.526022518,1.256694854,0.066,12
0.746,0.625,1,0.4,0.039370079,0.007874016,1.054177118,0.75944467,0.08,16
0.856,0.333333333,0.923076923,0.666666667,0.027777778,0,0.5240817,0.560309458,0.062,19
0.72,0.363636364,1,0.482758621,0.014285714,0.014285714,0.686750622,0.692033679,0.102,20
0.808,0.428571429,0.95,0.518518519,0.072916667,0.010416667,1.455396705,0.571295276,0.06,8
0.558,0.2,0.962962963,0.465517241,0.022624434,0,0.919755405,0.846099178,0.152,21
0.552,1,0.966666667,0.58,0.026785714,0.111607143,0,0,0.15,16
0.542,0.045454545,1,0.614035088,0.043668122,0.021834061,1.201380986,0.842337378,0.148,21
0.55,0.142857143,1,0.37037037,0.048888889,0.031111111,0.987916753,0.811085831,0.114,16
0.892,0,1,0.444444444,0.018518519,0.055555556,0.757342118,0.618306756,0.04,14
0.502,0.227272727,1,0.454545455,0.076305221,0.016064257,0.608158625,0.721108173,0.214,23
0.616,0.181818182,1,0.634615385,0.010416667,0.130208333,1.049717163,0.760551899,0.088,10
0.738,0.375,0.954545455,0.447368421,0.045801527,0.030534351,0.926732092,0.487983405,0.08,16
0.75,0.6,0.944444444,0.566666667,0.016,0.064,0.636369477,0.534514321,0.096,9
0.906,0,1,0.583333333,0.085106383,0.021276596,0.74769158,0.580303064,0.04,9
0.642,0.5,0.96,0.361702128,0.033519553,0.011173184,0.852987336,0.7725993,0.122,20
0.908,1,1,0.615384615,0,0,0.327402584,0.214644661,0.034,10
0.346,0.529411765,0.92,0.376470588,0.024464832,0.003058104,0.991556231,0.911189676,0.242,24
0.778,1,1,0.444444444,0.009009009,0.036036036,0,0,0.056,10
0.652,0.444444444,1,0.512195122,0.017241379,0.017241379,0.980379623,0.734655561,0.118,18
0.842,1,1,0.769230769,0.126582278,0.025316456,0.416344958,0.303490769,0.038,10
0.832,0.142857143,1,0.5,0.011904762,0,1.123829978,0.773233682,0.044,16
0.742,0.222222222,1,0.578947368,0.007751938,0.015503876,0.483980227,0.696195546,0.116,23
0.662,0.454545455,1,0.41025641,0.112426036,0.023668639,0.736974849,0.693469833,0.138,23
0.856,0.75,1,0.6875,0.138888889,0.013888889,0.597500339,0.44712963,0.066,16
0.676,0.444444444,1,0.5,0.00617284,0.018518519,1.308430139,0.833857993,0.096,12
0.822,0.083333333,1,0.611111111,0.078651685,0.325842697,0.86440994,0.673124248,0.064,15
0.928,0,1,0.625,0.055555556,0.138888889,0.422253794,0.458515833,0.022,9
0.844,0.125,0.916666667,0.722222222,0.102564103,0.025641026,0.576352814,0.582902774,0.066,10
0.54,0.4375,1,0.642857143,0.008695652,0.008695652,1.242206009,1.013793719,0.152,20
0.79,0.8,1,0.481481481,0.047619048,0.019047619,0.964274058,0.748970416,0.064,13
0.892,0,1,0.636363636,0.12962963,0.037037037,0.770446167,0.591125879,0.038,9
0.532,0.7,0.96,0.531914894,0.017094017,0.004273504,1.458989244,1.473676245,0.126,11
0.74,0.5,1,0.533333333,0.015384615,0.007692308,1.082308202,0.845421297,0.092,11
0.576,0.086956522,1,0.5,0.075471698,0.023584906,1.020499947,0.916193445,0.166,16
0.042,0.681818182,1,0.66,0.039665971,0.004175365,1.008302706,0.834765113,0.334,20
0.678,0.0625,0.913043478,0.65625,0.02484472,0.01863354,1.281850047,0.979991789,0.102,17
0.514,0.421052632,1,0.461538462,0.037037037,0.024691358,0.803995568,0.869493594,0.198,23
0.738,0,1,0.419354839,0.007633588,0.007633588,0.896253727,0.730295082,0.094,19
0.336,0.088235294,1,0.492957746,0.006024096,0.042168675,1.09456663,1.170819915,0.232,23
0.61,0.875,1,0.473684211,0.025641026,0.025641026,1.20533685,0.795751679,0.108,19
0.41,0.346153846,0.957446809,0.621212121,0.044067797,0.013559322,1.36387279,1.100226643,0.196,19
0.596,0.222222222,0.970588235,0.775,0.079207921,0.02970297,0.554653878,0.777027103,0.164,16
0.714,0.375,1,0.551724138,0.034965035,0.027972028,1.050834159,0.799504159,0.098,15
0.768,0.333333333,1,0.642857143,0.00862069,0.00862069,1.404376699,1.040506154,0.108,13
0.306,0.046511628,1,0.346534653,0.236311239,0.043227666,0.970490312,0.785620059,0.3,24
0.388,0.421052632,0.951219512,0.493150685,0.026143791,0.026143791,1.014282196,0.946584986,0.218,24
0.664,0.444444444,0.923076923,0.5,0.029761905,0.005952381,1.134053007,1.074192154,0.086,22
0.2,0.44,1,0.425531915,0.025,0.045,1.26479826,1.057632193,0.256,24
0.68,0.125,1,0.666666667,0,0.025,0.781203197,0.769416647,0.112,13
0.768,0.25,0.952380952,0.5625,0.00862069,0.077586207,1.133390509,0.856880252,0.076,13
0.658,0.157894737,1,0.489795918,0.035087719,0.052631579,0.682553921,0.931963099,0.15,22
0.856,1,1,0.476190476,0.027777778,0.027777778,0,0,0.046,12
0.806,0.111111111,1,0.791666667,0,0.010309278,1.004309582,0.971933686,0.064,15
0.522,0.35,0.976190476,0.385714286,0.050209205,0.075313808,1.407431592,1.175261739,0.154,16
0.55,0.333333333,1,0.555555556,0.04,0.004444444,1.199817225,0.910487934,0.154,18
0.838,0,1,0.384615385,0.049382716,0.148148148,0.893125597,0.571816152,0.07,16
0.68,0.363636364,1,0.6,0.01875,0.00625,1.111708051,0.985327472,0.096,18
0.694,0.230769231,0.96,0.540540541,0.045751634,0.052287582,0.764126095,0.918877824,0.12,22
0.582,0.357142857,1,0.395833333,0.023923445,0.014354067,1.041174361,1.177224041,0.14,19
0.616,0.75,0.964285714,0.659090909,0.088541667,0.067708333,1.084339276,0.960451474,0.11,19
0.818,0,1,0.52173913,0.043956044,0.032967033,0.727473544,0.609933259,0.078,17
0.396,0.148148148,0.928571429,0.411764706,0.013245033,0.026490066,1.324981042,1.164886797,0.166,21
0.798,0.75,1,0.826086957,0.02970297,0.03960396,1.091039527,0.752659285,0.072,11
0.716,0.25,1,0.392857143,0.14084507,0.176056338,0.736938381,0.733072998,0.116,16
0.346,0.25,0.980769231,0.5,0.018348624,0.006116208,1.034992047,1.063852294,0.25,23
0.554,0.166666667,0.96969697,0.576923077,0.044843049,0.004484305,1.317038974,0.969132219,0.13,15
0.108,0.4,1,0.526315789,0.029147982,0.029147982,1.189712601,1.059375055,0.278,24
0.874,0.1,1,0.533333333,0.174603175,0.047619048,0.701870906,0.493197218,0.046,8
0.394,0.733333333,0.972222222,0.528571429,0.02640264,0.092409241,1.138657481,1.044865624,0.232,22
0.69,0.3,1,0.457142857,0.006451613,0.019354839,1.665436884,1.130246657,0.07,17
0.876,0,1,0.529411765,0.032258065,0,0.984937404,0.670030364,0.032,11
0.652,0.2,0.958333333,0.666666667,0.040229885,0.011494253,0.949071584,0.940158932,0.122,23
0.36,0.230769231,1,0.613333333,0.009375,0.015625,1.1785953,0.895721483,0.186,18
0.808,0.125,1,0.526315789,0.010416667,0.0625,0.702792318,0.485800155,0.072,17
0.45,0.35,1,0.592592593,0.018181818,0.021818182,0.909179592,0.958832288,0.204,20
0.63,0.090909091,1,0.472222222,0.021621622,0.010810811,0.75144218,0.807388117,0.144,24
0.532,0.444444444,0.96969697,0.542372881,0.008547009,0.106837607,0.944108411,0.740749029,0.15,17
0.344,0.666666667,1,0.533333333,0.048780488,0.030487805,1.306406124,1.009541965,0.194,17
0.86,0.2,0.833333333,0.529411765,0.028571429,0.014285714,0.492468108,0.470821974,0.064,16
0.602,0.357142857,1,0.404255319,0.015075377,0.030150754,1.154716343,1.062019539,0.128,21
0.698,0.307692308,0.916666667,0.416666667,0.039735099,0.026490066,0.991035052,0.855177549,0.096,22
0.656,0.571428571,0.952380952,0.5,0.034883721,0.023255814,0.821466049,0.802550283,0.114,16
0.728,0.2,1,0.75,0.036764706,0.007352941,1.1184431,0.860189632,0.088,17
0.28,0.285714286,0.983050847,0.382978723,0.027777778,0.072222222,1.080950255,1.138975253,0.238,16
0.746,0.5,1,0.742857143,0,0.015748031,1.672222222,0.909049648,0.04,11
0.834,0.25,1,0.454545455,0.060240964,0.012048193,0.573147464,0.425136024,0.07,10
0.772,0.666666667,1,0.633333333,0.026315789,0.043859649,0.852958036,0.665340275,0.066,14
0.868,0,1,0.647058824,0.060606061,0.075757576,0.667444387,0.488924081,0.05,12
0.752,0.6,0.952380952,0.515151515,0.008064516,0.169354839,0.707372136,0.575540484,0.096,16
0.624,0.230769231,1,0.622641509,0.026595745,0.015957447,1.280919558,1.189033431,0.112,18
0.66,0.230769231,1,0.622222222,0.011764706,0.076470588,1.259335406,0.986332642,0.114,17
0.054,0.307692308,1,0.425531915,0.029598309,0.038054968,1.613762191,1.112899567,0.286,24
0.544,0.454545455,0.966666667,0.363636364,0.039473684,0.00877193,0.830549976,0.782026508,0.172,21
0.644,0.2,0.962962963,0.536585366,0.011235955,0.028089888,0.869897338,0.761079744,0.114,19
0.708,0.5,1,0.638888889,0.02739726,0.02739726,0.687598512,0.578979205,0.092,18
0.79,0.222222222,1,0.451612903,0.085714286,0.00952381,0.596080813,0.675890045,0.076,15
0.836,0.125,1,0.5625,0,0.024390244,0.792189496,0.883646165,0.052,12
0.756,0.428571429,1,0.523809524,0.06557377,0.008196721,0.889934901,0.723008152,0.074,11
0.716,0,1,0.59375,0.014084507,0.007042254,0.769134598,0.751389166,0.112,17
0.64,0.5,1,0.628571429,0.016666667,0.016666667,1.033177386,0.794505899,0.154,14
0.756,0.375,1,0.571428571,0,0.016393443,0.908072154,0.860545826,0.07,17
0.65,0.307692308,1,0.534883721,0.034285714,0.005714286,1.184130209,0.952341155,0.1,19
0.788,0.25,0.941176471,0.714285714,0.028301887,0,0.866260714,0.813349983,0.072,16
0.716,0.05,1,0.421052632,0.070422535,0.042253521,0.944891625,0.700318798,0.11,16
0.522,0.176470588,0.941176471,0.425925926,0.054393305,0.037656904,0.87750041,0.844781465,0.198,24
0.714,0.75,1,0.513513514,0.055944056,0.034965035,0.790061024,0.641963037,0.086,17
0.766,0.2,1,0.518518519,0,0.008547009,1.082950884,0.910029339,0.068,11
0.858,0.4,1,0.631578947,0.014084507,0.014084507,0.908416931,0.471063256,0.052,9
0.834,0,1,0.5,0.036144578,0.012048193,0.921956141,0.498118845,0.06,14
0.396,0.25,0.971428571,0.586206897,0.006622517,0,0.94114315,1.002328907,0.216,24
0.586,0.176470588,1,0.568181818,0.019323671,0.057971014,1.054900618,0.975150263,0.128,21
0.716,0.4,0.916666667,0.578947368,0.056338028,0.014084507,0.980031842,0.906826771,0.094,13
0.726,0.375,1,0.55,0.01459854,0.03649635,1.087512362,0.792656666,0.072,14
0.686,0.363636364,0.958333333,0.425,0.076433121,0.012738854,0.72354967,0.746647463,0.158,18
0.556,0.727272727,0.935483871,0.607843137,0.004504505,0.013513514,0.982411681,0.940276428,0.132,17
0.764,0.6,1,0.5,0.033898305,0,1.048188033,0.763766919,0.074,16
0.654,0.571428571,1,0.58974359,0.080924855,0.023121387,0.682970593,0.581413749,0.144,15
0.594,0.357142857,1,0.530612245,0.02955665,0.009852217,1.023792847,0.847376242,0.108,17
0.816,0.333333333,1,0.48,0.032608696,0.010869565,1.056277438,1.032321398,0.046,9
0.694,0.142857143,0.961538462,0.525,0.045751634,0.078431373,0.871369245,0.835649533,0.116,20
0.744,0.333333333,1,0.571428571,0.03125,0.0546875,0.684526835,0.719396875,0.112,18
0.65,0.2,1,0.763157895,0.045714286,0.022857143,1.11828954,0.774515355,0.114,18
0.378,0.666666667,1,0.45,0.035369775,0.035369775,0.999047404,0.757203075,0.168,18
0.636,0.555555556,0.933333333,0.536585366,0.021978022,0.010989011,0.899468836,0.736652231,0.132,22
0.596,0.5,1,0.403846154,0.04950495,0.014851485,1.13349858,1.017882544,0.138,21
0.15,0.6,1,0.397959184,0.061176471,0.009411765,1.247235094,1.028106695,0.266,23
0.592,0.15,1,0.607843137,0.029411765,0.009803922,0.857364822,0.852712251,0.156,23
0.798,0.1,1,0.692307692,0.01980198,0.00990099,0.876506323,0.760825471,0.074,16
0.662,0.375,1,0.510204082,0.029585799,0.088757396,1.071897116,0.718559219,0.104,21
0.456,0.4375,1,0.350877193,0.011029412,0.022058824,1.043865943,1.040215201,0.19,24
0.056,0.282608696,1,0.4,0.017045455,0.071969697,0.749017816,1.038520678,0.374,23
0.89,0.333333333,1,0.636363636,0.127272727,0.072727273,0.381042896,0.228107412,0.038,7
0.708,0.3,0.92,0.689655172,0.047945205,0.006849315,0.893285474,0.856691578,0.11,14
0.708,0.8,1,0.5,0.034246575,0.068493151,0.867868112,0.647503266,0.114,16
0.754,0.333333333,1,0.379310345,0.073170732,0.024390244,0.871048446,0.743981256,0.09,17
0.738,0.444444444,1,0.52173913,0.038167939,0.015267176,0.717955574,0.795503322,0.09,18
0.762,0.333333333,0.923076923,0.346153846,0.058823529,0.008403361,1.081661072,0.759343561,0.078,16
0.488,0.368421053,1,0.523076923,0.0234375,0.05078125,1.007198353,1.094290303,0.192,19
0.596,0.210526316,1,0.755555556,0.074257426,0.386138614,0.833604194,0.891515785,0.144,14
0.614,0.111111111,1,0.5,0.015544041,0.010362694,0.729353436,0.734686062,0.16,21
0.412,0.208333333,0.944444444,0.492307692,0.027210884,0.006802721,0.976291415,1.025617889,0.188,20
0.788,0.285714286,1,0.666666667,0.028301887,0.037735849,0.999335653,0.816044343,0.05,16
0.802,0.333333333,0.933333333,0.913043478,0.03030303,0.01010101,1.052517161,0.708000198,0.056,13
0.644,0.714285714,1,0.394736842,0.028089888,0.016853933,0.783350087,0.62181467,0.134,20
0.508,0.7,1,0.532258065,0.008130081,0.008130081,0.960884016,0.785867266,0.174,17
0.748,0.5,1,0.484848485,0.047619048,0.015873016,0.748199569,0.649554196,0.084,18
0.424,0.142857143,1,0.561403509,0.038194444,0.069444444,0.814699843,1.008500833,0.21,14
0.516,0.3,1,0.440677966,0.033057851,0.016528926,1.309466106,1.037490643,0.142,24
0.58,0.5,1,0.697674419,0.038095238,0.033333333,0.93349653,0.784708694,0.114,17
0.644,0.857142857,0.96,0.666666667,0.011235955,0.02247191,1.126937219,0.951865787,0.11,11
0.916,0,1,0.666666667,0,0,1.1516325,0.739874285,0.034,8
0.606,0.352941176,0.935483871,0.490196078,0.040609137,0.040609137,1.343960182,0.92629101,0.12,23
0.306,0.391304348,0.980392157,0.397435897,0.043227666,0.063400576,1.203865633,1.243209609,0.238,22
0.774,0.25,1,0.5,0.026548673,0.008849558,0.664579666,0.7330157,0.088,15
0.758,0.428571429,1,0.590909091,0.049586777,0,1.133967893,0.772790254,0.072,17
0.704,0.230769231,0.9,0.470588235,0.013513514,0.013513514,0.949852475,0.704955154,0.098,20
0.53,0.136363636,1,0.482758621,0.076595745,0.021276596,1.113562141,0.968091072,0.144,18
0.86,0.666666667,1,0.352941176,0.057142857,0.057142857,0.652459377,0.472113367,0.052,8
0.802,0.125,0.916666667,0.55,0.01010101,0.01010101,0.945474742,0.788961004,0.064,8
0.768,0.375,1,0.53125,0,0.025862069,1.436433313,0.807903815,0.072,11
0.44,0.037037037,0.977272727,0.583333333,0.010714286,0.032142857,1.358532047,1.076948978,0.14,22
0.744,0.375,1,0.576923077,0.015625,0.046875,0.858927149,0.998012491,0.088,12
0.474,0.473684211,1,0.561643836,0.022813688,0.02661597,1.038411762,0.881981634,0.188,20
0.664,0.571428571,1,0.358974359,0.011904762,0.005952381,0.967563133,0.968850769,0.112,17
0.63,0.210526316,0.96969697,0.385964912,0.005405405,0.135135135,1.389884835,0.765680045,0.154,20
0.488,0.6,1,0.433333333,0.08203125,0.02734375,1.053007522,0.84110709,0.16,20
0.672,0.555555556,1,0.575,0.042682927,0.006097561,1.163645199,0.9420505,0.09,13
0.826,0.6,1,0.380952381,0.022988506,0,0.88536294,0.722098374,0.068,14
0.624,0.2,1,0.651162791,0.010638298,0.021276596,0.719495794,0.767561456,0.148,24
0.556,0.315789474,1,0.448275862,0.027027027,0.031531532,0.980148342,0.824413673,0.172,23
0.698,0.2,1,0.527777778,0.006622517,0.026490066,1.371645933,1.146351494,0.07,14
0.768,0.071428571,1,0.435897436,0.086206897,0.034482759,1.301371669,0.790190465,0.072,16
0.56,0.5,1,0.425531915,0.036363636,0,0.806981073,0.820942474,0.138,20
0.572,0.625,1,0.441860465,0.028037383,0.051401869,0.841870689,0.789904924,0.118,8
0.614,1,1,0.355555556,0.015544041,0.015544041,0.86617271,0.568964392,0.104,20
0.656,0.2,1,0.428571429,0.058139535,0.005813953,0.988448507,0.740064187,0.106,18
0.348,0.1875,0.980392157,0.522727273,0.018404908,0.052147239,1.304765066,0.957623833,0.218,19
0.826,0.75,0.9,0.444444444,0,0,0.791419229,0.538034211,0.044,13
0.828,0.25,1,0.5,0.034883721,0.034883721,0.686348372,0.65577381,0.052,10
0.428,0.636363636,0.916666667,0.518518519,0.034965035,0.006993007,1.670902557,0.860839811,0.128,14
0.724,0.25,0.916666667,0.648648649,0.014492754,0.014492754,0.895454745,0.911591135,0.098,12
0.502,0.642857143,0.975609756,0.387096774,0.044176707,0.008032129,1.045621242,0.84091544,0.158,14
0.612,0.357142857,0.925925926,0.636363636,0.015463918,0.056701031,0.834185267,0.793570153,0.142,20
0.398,0.461538462,0.979166667,0.418918919,0.03986711,0.053156146,0.984754462,0.906343746,0.216,18
0.554,0.545454545,1,0.65,0.013452915,0.00896861,0.855461805,1.04942882,0.138,12
0.948,0,0.8,0.7,0.038461538,0.038461538,0.066049383,0.213730159,0.018,7
0.884,0.666666667,1,0.428571429,0.051724138,0.034482759,0.922989075,0.53337152,0.026,8
0.714,0.4,1,0.743589744,0.020979021,0.013986014,1.398253031,0.925772023,0.076,10
0.522,0.571428571,0.96969697,0.473684211,0.025104603,0.033472803,1.339267731,1.069106169,0.132,15
0.622,0.214285714,0.964285714,0.326530612,0.031746032,0.037037037,0.844188683,0.912777664,0.132,24
0.7,0.5,1,0.733333333,0,0.06,0.798694112,0.761849453,0.098,16
0.386,0.3,1,0.420289855,0.042345277,0.03257329,0.995976096,0.790491125,0.224,24
0.618,0.571428571,1,0.555555556,0.010471204,0.010471204,0.971016029,0.706584171,0.14,20
0.316,0.291666667,0.962264151,0.443181818,0.014619883,0.002923977,1.193794989,1.030904685,0.236,20
0.712,0.5,1,0.757575758,0.048611111,0.041666667,1.390653919,1.202858094,0.076,9
0.716,0.375,0.888888889,0.371428571,0.028169014,0.021126761,0.990234423,0.756636159,0.084,16
0.378,0.2,1,0.428571429,0.054662379,0.019292605,1.09567772,1.164875038,0.238,18
0.894,0,1,0.583333333,0.056603774,0.056603774,0.872060376,0.593721681,0.034,15
0.63,0.052631579,1,0.448979592,0.005405405,0.021621622,0.831117445,0.818413641,0.138,16
0.622,0.222222222,0.956521739,0.346938776,0.084656085,0.058201058,0.966250041,0.808706995,0.158,22
0.856,0.5,1,0.470588235,0.027777778,0.041666667,0.324779541,0.289887566,0.036,4
0.66,0.153846154,1,0.35,0.035294118,0.041176471,0.799031085,0.770023222,0.11,16
0.92,0,1,0.6,0.125,0.25,0.200443659,0.55663929,0.034,15
0.82,0.5,1,0.636363636,0.011111111,0.011111111,0.89354055,0.578043433,0.066,16
0.802,0.6,1,0.580645161,0.01010101,0.03030303,0.702582676,0.570585028,0.062,8
0.548,0.19047619,1,0.388888889,0.030973451,0.044247788,0.86374333,0.90260552,0.202,20
0.404,0.272727273,0.956521739,0.418918919,0.033557047,0.003355705,1.17977341,1.110756139,0.218,24
0.79,0.6,1,0.576923077,0,0.019047619,0.771228216,0.755492747,0.074,12
0.762,0.3,1,0.628571429,0.075630252,0.050420168,1.197297,0.885654862,0.078,9
0.684,0.333333333,1,0.53125,0.056962025,0.088607595,0.811540659,0.693764599,0.122,12
0.7,0.142857143,1,0.421052632,0.02,0.08,0.754705907,0.746924048,0.122,18
0.836,0,1,0.833333333,0,0.085365854,0.571135683,0.896280995,0.038,7
0.52,0.363636364,1,0.672413793,0.008333333,0.033333333,1.096418237,0.976618455,0.164,16
0.77,0.3,1,0.714285714,0.017391304,0.034782609,1.387883901,0.879481861,0.06,13
0.942,0,1,0.75,0,0,0.374206292,0.323917976,0.026,6
0.558,0.2,0.961538462,0.5,0.004524887,0.004524887,1.080212621,1.030060713,0.128,23
0.808,0.222222222,1,0.375,0.072916667,0,0.564594181,0.663957927,0.068,14
0.784,0.285714286,1,0.863636364,0.009259259,0.018518519,0.571658428,0.695104042,0.096,10
0.692,0.625,1,0.384615385,0.006493506,0.006493506,0.805985564,0.849339359,0.114,18
0.424,0.333333333,1,0.376811594,0.034722222,0.017361111,1.062583481,1.075228185,0.184,21
0.778,0.5,0.941176471,0.454545455,0.018018018,0.018018018,0.835339863,0.610632074,0.082,17
0.82,0.5,1,0.461538462,0.033333333,0.033333333,0.575311735,0.495378788,0.074,13
0.356,0.166666667,1,0.480519481,0.01552795,0.083850932,0.996706947,1.07742204,0.23,23
0.736,0.571428571,1,0.551724138,0.022727273,0.015151515,0.787659649,0.58020015,0.08,16
0.292,0.458333333,0.934782609,0.489583333,0.064971751,0.053672316,1.257786335,1.112004537,0.224,20
0.758,0.5,1,0.363636364,0.033057851,0.024793388,0.748627039,0.950420359,0.084,17
0.82,0.333333333,1,0.5,0.022222222,0.022222222,0.737432534,0.728761897,0.058,16
0.872,0.2,1,0.6,0.078125,0,1.517396135,0.6311165,0.046,9
0.408,0.071428571,1,0.470588235,0.060810811,0.043918919,0.870229418,0.881761092,0.216,18
0.826,0.333333333,1,0.625,0.034482759,0.057471264,1.019086792,0.806685596,0.062,9
0.61,0.235294118,1,0.647058824,0.056410256,0.005128205,0.888575668,0.880930894,0.152,13
0.704,1,1,0.538461538,0.040540541,0.013513514,0.619713439,0.275975783,0.082,11
0.84,0.666666667,0.923076923,0.538461538,0.0125,0.1375,0.507773911,0.504495889,0.062,12
0.81,0,1,0.65,0.010526316,0.073684211,0.788569937,0.66522288,0.07,22
0.614,0.7,0.962962963,0.488372093,0.005181347,0,1.148288878,1.024519584,0.124,21
0.758,0.166666667,0.846153846,0.545454545,0.074380165,0.05785124,0.461490654,0.595527819,0.114,17
0.632,0.583333333,1,0.413043478,0.032608696,0.010869565,0.919833129,0.948208552,0.134,14
0.802,1,1,0.4,0.03030303,0.050505051,0.748793181,0.404130496,0.056,16
0.534,0.466666667,1,0.403846154,0.025751073,0.008583691,1.123858417,0.934257239,0.136,24
0.476,0.368421053,0.975609756,0.5625,0.015267176,0.022900763,0.953207513,0.853826463,0.19,23
0.75,0.333333333,1,0.592592593,0.032,0.032,0.477496481,0.577300207,0.092,13
0.428,0.363636364,0.973684211,0.423076923,0.017482517,0.073426573,0.878179093,1.062712694,0.228,24
0.66,0.357142857,0.956521739,0.5,0.005882353,0.005882353,1.250037633,0.943019122,0.12,18
0.522,0.25,0.973684211,0.524590164,0.037656904,0.008368201,0.877153478,0.929614946,0.16,15
0.696,1,1,0.470588235,0.092105263,0.065789474,0.351882966,0.568808229,0.116,12
0.66,0.333333333,1,0.619047619,0.070588235,0.017647059,1.367346004,0.690413433,0.09,14
0.782,0.5,1,0.575757576,0.018348624,0.311926606,1.095202122,1.011984038,0.074,9
0.872,0.1,1,0.5,0.078125,0.0625,0.495900889,0.572024857,0.062,16
0.914,0.166666667,1,0.545454545,0.023255814,0.11627907,0.475963534,0.532212363,0.032,8
0.636,0.444444444,1,0.387755102,0.032967033,0.120879121,0.770189369,0.613385661,0.138,23
0.538,0.4,1,0.436363636,0.069264069,0.034632035,0.929339302,0.878129998,0.162,16
0.244,0.5,1,0.621212121,0.013227513,0.026455026,0.709245477,0.998168541,0.346,24
0.644,0.060606061,1,0.666666667,0.016853933,0.033707865,0.814601094,0.908664429,0.108,19
0.59,0.666666667,0.96875,0.5,0.058536585,0.034146341,0.922216125,0.693910844,0.14,16
0.642,0.6,1,0.5625,0.033519553,0.039106145,0.772255737,0.95214005,0.148,23
0.666,0.75,1,0.444444444,0.017964072,0.023952096,0.677142467,0.534018239,0.144,16
0.538,0.4,1,0.56,0.012987013,0.021645022,0.895111672,0.850644379,0.158,24
0.884,0.5,1,0.722222222,0.017241379,0.051724138,0.800947617,0.679765512,0.042,7
0.772,0.6,1,0.454545455,0.00877193,0.00877193,1.036774289,0.598057458,0.07,10
0.614,0.75,0.923076923,0.463414634,0.010362694,0.015544041,1.208866262,0.935103426,0.096,17
0.9,0.5,1,0.5,0.04,0,0.702170648,0.59123372,0.038,10
0.73,0.133333333,1,0.461538462,0.007407407,0.125925926,0.478524179,0.648793233,0.144,19
0.618,0.454545455,0.961538462,0.413043478,0.052356021,0.036649215,0.887676685,0.609034941,0.164,20
0.67,0.666666667,1,0.5,0.060606061,0.018181818,1.155898204,0.880807781,0.088,17
0.822,0.071428571,1,0.4,0.033707865,0.078651685,0.58664519,0.721292583,0.084,17
0.762,0.076923077,1,0.608695652,0.084033613,0.050420168,0.760389989,0.717004892,0.092,11
0.856,0.142857143,0.923076923,0.384615385,0.027777778,0,1.081407818,0.722450219,0.052,15
0.75,0.2,0.947368421,0.53125,0.008,0.008,1.343564366,0.723180271,0.05,9
0.464,0.388888889,0.945945946,0.338983051,0.029850746,0.007462687,1.321139398,1.11512412,0.138,19
0.73,0.3,1,0.633333333,0.02962963,0,0.927145262,0.717122601,0.096,20
0.926,0.5,1,0.666666667,0.027027027,0,0.503632479,0.37468254,0.026,7
0.688,0.285714286,1,0.674418605,0.025641026,0.032051282,1.369725686,1.087108236,0.082,12
0.594,0.105263158,0.971428571,0.488888889,0.0591133,0.039408867,0.876570496,0.779929771,0.122,24
0.584,0.5,1,0.48,0.024038462,0.028846154,1.309116811,0.860743052,0.12,20
0.586,0.384615385,0.964285714,0.461538462,0.024154589,0.004830918,1.152835427,0.975182497,0.13,19
0.822,0.333333333,1,0.666666667,0,0.033707865,1.024269819,0.677556196,0.05,14
0.618,0.416666667,1,0.380952381,0.109947644,0.083769634,0.928375122,0.842426024,0.142,10
0.744,0.333333333,1,0.384615385,0.0234375,0.0078125,0.936333783,0.777706855,0.098,20
0.624,0.307692308,1,0.625,0.021276596,0.015957447,1.05012557,1.011292872,0.132,17
0.682,0.25,1,0.714285714,0.031446541,0.018867925,0.97928195,0.912134911,0.13,17
0.61,0.416666667,1,0.66,0.035897436,0.025641026,0.804307874,0.823192819,0.148,20
0.272,0.166666667,1,0.56,0.019230769,0.008241758,0.976522453,0.986776848,0.286,24
0.732,0.333333333,1,0.625,0.02238806,0.007462687,1.101056669,0.819695137,0.092,16
0.588,0.235294118,0.9,0.529411765,0.058252427,0.009708738,1.148988563,1.002310194,0.134,19
0.53,0.5,0.948717949,0.421875,0.012765957,0.038297872,0.858232127,0.880783948,0.156,23
0.92,0.5,1,1,0.05,0,0.601851852,0.204644661,0.022,6
0.8,0,0.846153846,0.416666667,0.01,0.02,0.885424977,0.724199745,0.074,16
0.71,0.833333333,1,0.666666667,0,0.020689655,1.041721683,0.67758469,0.072,14
0.232,0.444444444,1,0.518987342,0.03125,0.005208333,1.09926527,1.157991459,0.232,21
0.558,0.375,0.933333333,0.433962264,0.022624434,0.013574661,0.800538644,0.840322583,0.172,24
0.444,1,0.921052632,0.380952381,0.057553957,0.039568345,1.072828687,0.787231287,0.176,16
