Word count limit ratio,Long sentences,Voice,Tense,Spell errors,Grammatical Errors,SS Essay,SS Topic Essay,Vocabulary,Score
0.028,0.64,0.947368421,0.485148515,0.037037037,0.032921811,1.040064395,0.968981449,0.282,8
0.27,0.434782609,0.909090909,0.540540541,0.024657534,0.008219178,1.135521469,1.267859773,0.254,9
0.112,0.586206897,0.928571429,0.563106796,0.023381295,0.005395683,1.304058943,1.104004484,0.392,11
0.17,0.394736842,0.960526316,0.578125,0.018803419,0.01025641,1.473562387,1.247888998,0.374,10
0.488,0.071428571,0.885714286,0.491525424,0.03515625,0.04296875,1.331908331,0.826937631,0.16,8
0.172,0.608695652,0.976744186,0.447368421,0.041062802,0.009661836,0.866897691,0.99430989,0.318,10
0.266,0.5,1,0.552631579,0.04359673,0.035422343,0.923563749,0.995838981,0.272,8
0.704,0.666666667,1,0.575757576,0.033783784,0.013513514,0.966847403,0.693975702,0.102,6
0.48,0.6,0.972222222,0.770491803,0.05,0.042307692,1.197447479,1.048869906,0.148,9
0.298,0.454545455,1,0.465753425,0.025641026,0.03988604,1.187567574,0.93447795,0.208,8
0.046,0.516129032,0.983606557,0.551020408,0.064989518,0.029350105,1.039161209,0.923230756,0.256,8
0.242,0.310344828,1,0.626666667,0.047493404,0.005277045,1.155907902,1.028735859,0.214,8
0.226,0.171428571,1,0.511627907,0.031007752,0.005167959,1.011359983,1.099841127,0.294,11
0.024,0.9,0.98630137,0.421052632,0.016393443,0.020491803,1.527717693,1.015154499,0.288,9
0.056,0.666666667,0.985714286,0.455357143,0.015151515,0.009469697,1.156667731,0.925667788,0.284,9
0.256,0.340909091,0.898550725,0.680555556,0.02388535,0.01433121,1.771471604,1.39535943,0.41,11
0.406,0.45,1,0.428571429,0.037037037,0.02020202,1.06543364,0.980371773,0.208,8
0.198,0.34375,0.964285714,0.602150538,0.019950125,0.044887781,1.340109619,0.991376063,0.238,9
0.048,0.53125,1,0.489795918,0.076335878,0.02480916,1.147374443,1.043156535,0.378,10
0.798,0.333333333,0.888888889,0.52,0.01980198,0,0.708859199,0.642486851,0.084,5
0.704,0.230769231,1,0.65625,0.047297297,0.033783784,1.001620073,0.854260403,0.09,6
0.246,0.434782609,0.843137255,0.5125,0.047745358,0.021220159,1.31363011,1.103660183,0.242,8
0.53,0.037037037,1,0.583333333,0.076595745,0.021276596,1.029791831,0.913076826,0.192,8
0.264,0.409090909,1,0.523076923,0.024456522,0.016304348,0.922400431,1.025663983,0.276,10
0.608,0.1875,1,0.840909091,0.030612245,0.030612245,1.095302384,0.798790171,0.14,7
0.46,0.533333333,0.923076923,0.530612245,0.02962963,0.003703704,1.196459258,1.027385403,0.202,8
0.66,1,1,0.676470588,0.041176471,0.047058824,0.907484253,0.754136016,0.124,6
0.078,0.34375,1,0.511363636,0.019522777,0.013015184,1.066277336,1.049495255,0.29,8
0.312,0.5,1,0.410958904,0.066860465,0.031976744,0.982860875,0.828716692,0.224,8
0.166,0.652173913,1,0.511627907,0.043165468,0.019184652,1.096065366,1.025520575,0.316,8
0.574,1,1,0.605263158,0.046948357,0.03286385,1.021435585,0.653099737,0.104,6
0.574,0.266666667,1,0.520833333,0.03286385,0.009389671,0.930899869,0.836999351,0.172,8
0.516,0.5,0.96,0.66,0.02892562,0.020661157,1.009016927,0.914539912,0.172,8
0.392,0.395348837,0.93258427,0.537414966,0.045977011,0.012931034,1.149259596,0.91016538,0.498,11
0.39,0.4,0.933333333,0.508474576,0.042622951,0.026229508,1.181177527,0.992780208,0.238,9
0.612,1,0.96,0.666666667,0.020618557,0.010309278,0.566225162,0.533658603,0.152,6
0.08,0.681818182,1,0.627659574,0.034782609,0.002173913,1.064060715,1.083259848,0.282,8
0.124,0.461538462,1,0.525252525,0.015981735,0.002283105,1.152159451,1.074010983,0.258,9
0.254,0.705882353,0.972972973,0.647887324,0.024128686,0.016085791,1.241111925,1.191471649,0.26,7
0.48,0.75,0.962962963,0.563636364,0.007692308,0.011538462,1.04378387,0.745502548,0.172,7
0.482,0.4375,0.916666667,0.56,0.057915058,0.023166023,1.07875709,0.887425255,0.196,7
0.196,0.714285714,1,0.542857143,0.042288557,0.037313433,1.575120008,1.07382059,0.2,9
0.126,0.3125,1,0.457831325,0.059496568,0.009153318,1.192568519,1.131492097,0.282,10
0.31,0.346153846,0.978723404,0.7125,0.008695652,0.005797101,1.371153424,1.060016147,0.2,8
0.464,0.315789474,1,0.456140351,0.097014925,0.018656716,1.050828579,0.952497747,0.168,6
0.164,0.346153846,0.982758621,0.511627907,0.031100478,0.023923445,1.362830417,1.166743615,0.264,9
0.342,1,0.947368421,0.602564103,0.021276596,0.012158055,1.299495525,1.088852675,0.208,8
0.138,0.590909091,0.928571429,0.75,0.020881671,0.016241299,1.354804089,1.186082287,0.236,9
0.124,0.303030303,0.947368421,0.473684211,0.091324201,0.00913242,1.098559995,0.92624267,0.32,8
0.126,0.428571429,0.872727273,0.47826087,0.010657194,0.008880995,1.116468602,1.169941919,0.456,11
0.618,0.176470588,0.933333333,0.5,0.015706806,0.020942408,1.081757503,0.826013489,0.108,7
0.62,1,1,0.652173913,0.052631579,0.021052632,0.752819817,0.614423098,0.118,8
0.468,0.25,1,0.586956522,0.022556391,0.033834586,0.958052481,0.819640244,0.198,8
0.626,0.625,0.956521739,0.533333333,0.058823529,0,0.835106786,0.829579689,0.124,6
0.414,0.347826087,0.970588235,0.593220339,0.037542662,0.037542662,1.164169992,0.862321405,0.202,8
0.098,0.739130435,1,0.430232558,0.017738359,0.022172949,1.321988159,1.071480553,0.302,11
0.5,0.545454545,1,0.673469388,0.016,0.016,1.572871682,1.145653931,0.15,7
0.484,0.416666667,1,0.654545455,0.003875969,0.027131783,1.12282115,0.967115929,0.122,8
0.426,0.388888889,0.939393939,0.594202899,0.013937282,0.024390244,1.349325968,1.090531601,0.202,11
0.138,0.25,0.962264151,0.6,0.03712297,0.025522042,1.023003816,1.097324538,0.312,11
0.234,0.48,1,0.595505618,0.044386423,0.036553525,1.29909039,1.132126122,0.266,8
0.638,0.133333333,1,0.594594595,0.033149171,0.016574586,1.144510036,0.847792233,0.122,6
0.178,0.666666667,0.981481481,0.56626506,0.03406326,0.00973236,1.088901215,1.032345428,0.282,10
0.218,0.5,0.976190476,0.469879518,0.038363171,0.040920716,1.226426049,1.07958061,0.236,8
0.644,1,1,0.678571429,0.056179775,0,0.565356079,0.590690258,0.116,5
0.098,0.166666667,1,0.595238095,0.039911308,0.037694013,0.98665399,0.941921986,0.326,10
0.36,0.555555556,0.894736842,0.587301587,0.03125,0.00625,1.38638618,1.051660688,0.21,9
0.304,0.222222222,1,0.615384615,0.031609195,0.005747126,1.235026847,1.090264923,0.216,8
0.406,0.444444444,0.96875,0.481481481,0.063973064,0.016835017,0.945806106,0.715946641,0.232,8
0.584,0.857142857,1,0.651162791,0.091346154,0.024038462,0.853100377,0.75386573,0.146,6
0.378,0.785714286,1,0.625,0.01607717,0.006430868,1.26670774,1.006081454,0.194,7
0.526,0.388888889,0.923076923,0.511111111,0.012658228,0.025316456,1.067517047,0.952051658,0.136,7
0.098,0.366666667,1,0.646464646,0.033259424,0.017738359,1.474070507,1.148800857,0.258,8
0.064,0.428571429,0.934782609,0.644444444,0.037593985,0.022556391,1.044395427,1.036338035,0.324,10
0.356,0.380952381,0.857142857,0.425925926,0.01863354,0.02173913,1.05533828,1.063104756,0.256,8
0.258,0.333333333,1,0.575,0.045822102,0.037735849,1.263560402,0.926665549,0.19,8
0.388,0.666666667,1,0.515625,0.049019608,0.013071895,1.342134961,0.899618189,0.19,9
0.41,0.388888889,0.971428571,0.527027027,0.054237288,0.010169492,1.008368757,0.946393475,0.234,11
0.638,0,1,0.46875,0.08839779,0.011049724,0.810901365,0.567763134,0.136,6
0.448,0.470588235,1,0.586206897,0.014492754,0.014492754,1.248051884,1.024450607,0.154,8
0.094,0.333333333,0.936170213,0.526315789,0.033112583,0.022075055,1.03366597,0.918932018,0.334,10
0.362,0.25,0.974358974,0.441176471,0.043887147,0.072100313,1.215025516,0.963357442,0.214,8
0.55,0.166666667,1,0.529411765,0.035555556,0.017777778,1.020235589,0.938017233,0.158,9
0.396,0.473684211,1,0.523809524,0.01986755,0.013245033,1.293606446,1.071335375,0.172,8
0.1,0.352941176,0.967213115,0.489583333,0.024444444,0.006666667,1.447987341,1.204990663,0.334,10
0.572,0.538461538,0.884615385,0.523809524,0.037383178,0.018691589,0.759810718,0.827068606,0.162,7
0.142,0.75,1,0.484210526,0.016317016,0.013986014,1.375654778,0.992673483,0.204,9
0.212,0.384615385,1,0.532467532,0.035532995,0.02284264,1.45873788,1.148299662,0.186,9
0.314,0.4,0.913043478,0.6875,0.040816327,0.017492711,1.736443721,1.182799464,0.208,8
0.192,0.333333333,0.955555556,0.423529412,0.034653465,0.017326733,1.325749527,1.124789082,0.292,10
0.09,0.533333333,0.956521739,0.548780488,0.032967033,0.024175824,1.221039319,1.081361361,0.352,11
0.472,0.533333333,0.96875,0.58490566,0.053030303,0.015151515,1.107209487,0.818318028,0.21,8
0.606,0.777777778,0.964285714,0.409090909,0.020304569,0.020304569,0.935482381,0.775933497,0.14,6
0.23,0.714285714,0.96969697,0.470588235,0.028571429,0.01038961,1.343384433,0.945993168,0.218,8
0.116,0.384615385,1,0.477272727,0.042986425,0.024886878,1.13681737,1.020611548,0.264,9
0.512,0.5,1,0.573770492,0.069672131,0.057377049,1.51058808,0.887856251,0.144,7
0.16,0.894736842,0.981818182,0.529411765,0.061904762,0.033333333,1.22717278,1.259913131,0.266,8
0.266,0.611111111,1,0.423529412,0.024523161,0.010899183,1.33904762,1.043980136,0.23,9
0.206,0.138888889,0.955555556,0.538461538,0.022670025,0.007556675,1.201208451,1.055223123,0.28,10
0.098,0.592592593,0.983333333,0.466019417,0.011086475,0.026607539,1.665097372,1.098320736,0.212,8
0.234,0.736842105,0.980392157,0.61627907,0.041775457,0.031331593,1.42022121,1.008787897,0.234,8
0.488,0.4,0.923076923,0.428571429,0.078125,0.01171875,1.286957337,0.797924868,0.172,8
0.15,0.48,0.979166667,0.527472527,0.030588235,0.011764706,1.289257722,1.129080718,0.27,9
0.758,0.5,1,0.833333333,0.016528926,0.041322314,0.965096642,0.822231348,0.082,6
0.556,0.263157895,1,0.538461538,0.036036036,0.031531532,0.82192269,0.8580786,0.146,8
0.15,0.6,0.979166667,0.652631579,0.025882353,0.030588235,1.202719331,0.963894868,0.25,8
0.518,0.727272727,1,0.595744681,0.049792531,0,0.949941512,0.814252519,0.158,8
0.444,0.5,1,0.781818182,0.014388489,0.035971223,1.146841077,0.87575804,0.182,8
0.122,0.708333333,1,0.6796875,0.058823529,0.085561497,1.477521587,1.146136175,0.252,8
0.334,0.391304348,0.959183673,0.621212121,0.024024024,0.012012012,1.152345723,0.873906296,0.206,8
0.028,0.736842105,0.961538462,0.590163934,0.030864198,0.024691358,1.628964464,1.155306836,0.266,9
0.286,0.476190476,1,0.493506494,0.025210084,0.025210084,1.253498327,1.022444239,0.198,8
0.034,0.4,0.98245614,0.619834711,0.065764023,0.011605416,1.243326276,1.150890284,0.332,11
0.032,0.238095238,1,0.424778761,0.005813953,0.005813953,1.298882978,0.987856135,0.308,10
0.366,0.25,1,0.712328767,0.015772871,0.006309148,1.319100611,1.120155715,0.206,8
0.358,0.476190476,0.90625,0.612903226,0.034267913,0.003115265,1.338914865,1.114711337,0.25,8
0.194,0.269230769,1,0.698795181,0.037220844,0.032258065,1.146159845,1.034192151,0.248,9
0.344,0.391304348,0.982142857,0.469879518,0.015243902,0.036585366,0.97840427,0.822701842,0.208,8
0.428,0.642857143,0.909090909,0.389830508,0.055944056,0.01048951,1.012496581,0.89519554,0.208,9
0.206,0.545454545,0.961538462,0.41025641,0.0302267,0.025188917,1.016462981,0.944099438,0.246,8
0.27,0.333333333,0.977272727,0.488095238,0.021917808,0.002739726,1.276623897,1.088311409,0.236,9
0.65,0.833333333,0.954545455,0.46875,0.022857143,0.017142857,0.893812644,0.800403168,0.126,6
0.658,0.666666667,1,0.72972973,0.046783626,0,0.881135345,0.501322719,0.084,6
0.352,0.727272727,0.975609756,0.492063492,0.00617284,0.021604938,1.393688289,0.90507657,0.174,8
0.346,0.333333333,1,0.691176471,0.018348624,0.01529052,1.385369736,1.132622163,0.212,8
0.25,0.434782609,1,0.62195122,0.021333333,0.008,1.588810886,1.367909058,0.206,9
0.484,0.375,1,0.5,0.027131783,0.007751938,0.784038534,0.7845193,0.208,8
0.316,0.32,0.926829268,0.633802817,0.040935673,0.026315789,1.225811776,1.044309958,0.22,8
0.526,1,1,0.681818182,0.050632911,0.012658228,0.847581153,0.667512182,0.152,6
0.548,0.568181818,0.952380952,0.423611111,0.027131783,0.015503876,1.253705538,1.182681899,0.52,12
0.45,0.5,1,0.551724138,0.08,0.025454545,1.407509631,0.911252799,0.166,8
0.312,0.090909091,0.980769231,0.576923077,0.031976744,0.020348837,1.116383376,0.968642294,0.244,8
0.676,0.714285714,1,0.575757576,0,0.037037037,1.213744914,0.713354826,0.074,6
0.232,0.55,0.951219512,0.491525424,0.0390625,0.013020833,1.045183303,0.90771328,0.284,8
0.534,0.5,1,0.480769231,0.068669528,0.017167382,0.97802326,0.64408713,0.142,7
0.11,0.392857143,0.97826087,0.643678161,0.058426966,0.024719101,1.224518442,1.032684882,0.216,8
0.154,0.2,0.961538462,0.456790123,0.026004728,0.009456265,1.544717022,1.306094529,0.216,10
0.326,0.714285714,1,0.580645161,0.020771513,0.047477745,0.842311129,0.716027114,0.222,8
0.28,0.571428571,0.976744186,0.534883721,0.011111111,0,1.303850636,1.061121594,0.248,9
0.078,0.485714286,1,0.48245614,0.031539889,0.044526902,1.327749767,0.99080409,0.334,10
0.192,0.464285714,0.982142857,0.539325843,0.034653465,0.014851485,1.185323547,1.082121662,0.274,11
0.114,0.761904762,0.975609756,0.555555556,0.020316027,0.009029345,0.91246533,0.950658608,0.31,10
0.224,0.409090909,0.977272727,0.520547945,0.028350515,0.023195876,1.178043712,1.152651295,0.21,9
0.328,0.363636364,0.947368421,0.462686567,0.011904762,0.023809524,1.066829467,1.071297477,0.218,10
0.192,0.6,0.9375,0.541666667,0.032178218,0.002475248,1.026468113,1.194938529,0.286,9
0.678,0.384615385,1,0.513513514,0.037267081,0.00621118,0.953998306,0.685377288,0.098,8
0.338,0.36,0.842105263,0.444444444,0.012084592,0.009063444,1.021324151,0.875232718,0.186,9
0.484,0.034482759,0.972972973,0.610169492,0.011627907,0.015503876,1.304947385,1.020263259,0.17,8
0.058,0.517241379,1,0.681818182,0.033970276,0.010615711,1.149145308,1.066380004,0.334,10
0.478,0.470588235,0.971428571,0.596491228,0.049808429,0.011494253,1.119992713,1.126010229,0.152,7
0.122,0.807692308,1,0.726495726,0.039215686,0.019607843,1.36095689,1.221700029,0.308,10
0.222,0.619047619,1,0.630952381,0.043701799,0.035989717,1.37820945,1.219524663,0.294,9
0.15,0.333333333,0.967213115,0.58974359,0.046956522,0.006956522,1.206850708,1.047375521,0.42,10
0.088,0.64516129,0.953125,0.521276596,0.011029412,0.001838235,1.343641606,1.288331583,0.314,10
0.52,0.263157895,1,0.641509434,0.020833333,0.008333333,1.058142697,0.984229916,0.184,8
0.652,0.75,0.964285714,0.714285714,0.068965517,0.022988506,1.069905192,0.789227234,0.132,6
0.298,0.52173913,0.975,0.492537313,0.054131054,0.025641026,1.13206549,0.966124639,0.23,10
0.69,0.375,1,0.653846154,0.006451613,0.012903226,0.535386346,0.592145059,0.124,6
0.318,0.5,1,0.451612903,0.052785924,0.020527859,1.389027139,1.173620131,0.186,8
0.596,0.25,1,0.622222222,0.024752475,0.004950495,1.237146582,0.825481327,0.144,7
0.072,0.586206897,0.888888889,0.460674157,0.024253731,0.003731343,1.159179051,1.070868546,0.368,10
0.006,0.56,0.947368421,0.576923077,0.069582505,0.019880716,1.106824311,1.056252983,0.302,8
0.374,0.529411765,0.96969697,0.580645161,0.025559105,0.015974441,1.296509167,1.138634932,0.196,9
0.762,0.222222222,0.857142857,0.55,0.033613445,0.016806723,0.545312426,0.512301453,0.094,8
0.07,0.382352941,0.97260274,0.464646465,0.053763441,0.006451613,1.278104795,1.046488541,0.274,10
0.088,0.608695652,1,0.605263158,0.021929825,0.010964912,1.151448462,0.988416636,0.31,9
0.2,0.52,1,0.691358025,0.025,0.0425,1.014106261,0.870220299,0.3,10
0.202,0.481481481,0.925,0.567901235,0.01754386,0.007518797,1.172762319,1.153057559,0.266,8
0.512,0.8,0.965517241,0.476190476,0.024590164,0.012295082,0.826925495,0.943523134,0.192,6
0.33,0.142857143,0.977777778,0.439393939,0.026865672,0.071641791,1.067239889,0.914505801,0.246,9
0.054,0.736842105,0.944444444,0.777777778,0.016913319,0.027484144,1.516556014,1.077225621,0.22,8
0.386,0.6875,0.942857143,0.661538462,0.048859935,0.016286645,1.048634398,1.005877366,0.244,8
0.132,0.390243902,1,0.495934959,0.012367491,0.051236749,1.362291114,1.042127462,0.328,10
0.102,0.518518519,0.98,0.453488372,0.046770601,0.004454343,1.069293707,1.024338994,0.346,10
0.36,0.5,0.972972973,0.507246377,0.021875,0.021875,0.952740033,0.920178346,0.254,9
0.074,0.857142857,0.981132075,0.608695652,0.079913607,0.012958963,1.353217454,1.128273824,0.274,9
0.328,0.304347826,0.857142857,0.578947368,0.014880952,0.011904762,1.226326373,1.056285595,0.228,8
0.57,0.4,1,0.615384615,0.027906977,0.004651163,1.145257536,1.071638697,0.152,8
0.176,0.333333333,0.979166667,0.442105263,0.019417476,0.007281553,1.401896837,1.021307688,0.242,8
0.088,0.210526316,0.967213115,0.612244898,0.00877193,0.004385965,1.071886159,0.978665835,0.304,10
0.298,0.5625,1,0.61038961,0.051282051,0.008547009,1.099938654,0.89160537,0.224,8
0.314,0.666666667,1,0.4875,0.04664723,0.017492711,1.377870217,0.965696449,0.188,8
0.582,0.727272727,1,0.617021277,0.023923445,0.028708134,1.090279424,0.955342223,0.126,7
0.45,0.777777778,1,0.660377358,0.014545455,0.018181818,0.940647974,1.010341563,0.15,8
0.268,0.47826087,0.871794872,0.534246575,0.032786885,0.005464481,1.188708292,1.004200622,0.288,9
0.036,0.586206897,0.984375,0.481481481,0.028957529,0.027027027,1.201562731,1.115206048,0.356,9
0.372,0.833333333,0.96969697,0.637681159,0.022292994,0.012738854,1.172225615,1.228972874,0.198,8
0.234,0.44,0.909090909,0.580246914,0.018276762,0.028720627,0.988883455,1.038866459,0.342,9
0.29,0.409090909,0.976190476,0.75,0.050704225,0.064788732,1.271754668,0.986375582,0.206,8
0.262,0.48,0.95,0.615384615,0.021680217,0.002710027,1.339161551,1.019479966,0.258,10
0.276,0.578947368,1,0.742424242,0.011049724,0.008287293,1.080543749,1.020835165,0.226,9
0.456,0.6,0.967741935,0.661016949,0.106617647,0.033088235,1.316327551,0.812761381,0.192,8
0.096,0.277777778,0.9375,0.593406593,0.028761062,0.006637168,1.489326973,0.99060453,0.3,10
0.552,0,0.964285714,0.583333333,0.013392857,0.03125,0.951269495,0.891759646,0.178,8
0.146,0.533333333,0.956521739,0.468253968,0.038394415,0.017452007,1.330560905,1.067448966,0.354,9
0.508,0.25,1,0.520833333,0.105691057,0.032520325,0.841124513,0.803303966,0.168,7
0.498,0.666666667,1,0.5,0.019920319,0.011952191,0.884760535,0.937439975,0.166,8
0.296,0.4,0.944444444,0.652777778,0.056818182,0.014204545,1.645543248,1.040194426,0.164,8
0.122,0.882352941,0.980769231,0.585365854,0.018223235,0.01594533,1.526038134,1.174922041,0.188,8
0.072,0.612903226,0.962962963,0.494382022,0.041044776,0.007462687,1.106372674,1.15740194,0.378,10
0.35,0.2,0.979166667,0.517647059,0.006153846,0.009230769,1.328650719,0.952963026,0.224,8
0.104,0.545454545,1,0.625,0.017857143,0.011160714,1.222650956,1.113784575,0.246,9
0.006,0.34375,0.945454545,0.609195402,0.031809145,0.007952286,1.380761364,1.338495272,0.322,10
0.15,0.535714286,0.950819672,0.477272727,0.009411765,0.016470588,1.229180872,1.106341096,0.304,8
0.224,0.578947368,0.956521739,0.571428571,0.043814433,0.010309278,1.34526292,1.094977875,0.262,8
0.568,0.041666667,1,0.5,0.041666667,0.009259259,0.951612849,0.762914289,0.156,7
0.624,1,1,0.5,0.058510638,0.005319149,1.067650704,0.639729906,0.134,7
0.04,0.2,0.956521739,0.462264151,0.025,0.003846154,1.149944974,1.083126162,0.378,10
0.14,0.583333333,1,0.564705882,0.039534884,0.018604651,0.955202447,0.924619129,0.316,9
0.376,0.555555556,0.970588235,0.575757576,0.016025641,0.016025641,1.107308499,1.153717946,0.194,8
0.046,0.736842105,0.983050847,0.59047619,0.027253669,0.008385744,1.688638068,1.429132418,0.25,9
0.026,0.689655172,0.952380952,0.553571429,0.021442495,0.019493177,1.344859059,1.109887159,0.288,10
0.038,0.371428571,0.918367347,0.5,0.037422037,0.01039501,1.027878322,1.03909038,0.374,11
0.434,0.5,0.952380952,0.590909091,0.03180212,0.014134276,1.216032716,0.908921747,0.17,7
0.102,0.533333333,0.914893617,0.483516484,0.034482759,0.005444646,1.167515822,1.130565612,0.376,10
0.09,0.681818182,1,0.680851064,0.030769231,0.01978022,1.824486228,1.566743121,0.182,8
0.428,0.25,0.888888889,0.542857143,0.031468531,0.024475524,1.180963386,0.927984688,0.22,8
0.28,0.476190476,0.941176471,0.743902439,0.038888889,0.005555556,1.310142967,1.021239533,0.232,8
0.272,0.866666667,0.955555556,0.492307692,0.027472527,0.013736264,1.25259061,1.007761115,0.2,8
0.552,0.833333333,0.96,0.564102564,0.120535714,0.035714286,0.849768539,0.834341971,0.188,7
0.166,0.407407407,0.928571429,0.548780488,0.007194245,0.016786571,1.012945076,1.030316467,0.258,9
0.412,0.388888889,1,0.588235294,0.013605442,0.054421769,1.315305919,1.048240214,0.176,8
0.336,0.28,0.846153846,0.5625,0.048192771,0.012048193,1.143747141,0.944907341,0.236,8
0.004,0.46875,0.982142857,0.527472527,0.046184739,0.012048193,0.974719064,1.035869314,0.328,11
0.192,0.310344828,1,0.46835443,0.034653465,0.022277228,1.180240367,1.010024951,0.248,8
0.232,0.384615385,1,0.536231884,0.0078125,0.015625,1.020064315,1.004705586,0.22,8
0.382,0.230769231,0.972972973,0.630769231,0.025889968,0.006472492,1.050351243,0.903864925,0.232,8
0.01,0.361111111,0.983606557,0.490566038,0.035643564,0.021782178,1.195402447,0.960002795,0.316,10
0.338,0.617647059,1,0.586666667,0.013452915,0.019431988,1.416559806,1.205209799,0.352,9
0.432,0.571428571,1,0.536585366,0.021126761,0.01056338,0.983175955,0.902819519,0.166,8
0.17,0.631578947,1,0.723684211,0.01686747,0.014457831,1.097490924,1.048175482,0.256,10
0.024,0.195652174,0.981481481,0.548076923,0.086065574,0.012295082,0.95656353,0.967767916,0.344,9
0.35,0.272727273,1,0.507936508,0.024615385,0.015384615,1.134221898,0.943635421,0.21,8
0.47,0.222222222,1,0.490909091,0.011320755,0.011320755,1.019354543,0.919084184,0.182,6
0.608,0.266666667,0.96,0.617021277,0.010204082,0.015306122,1.147920269,0.844461298,0.122,8
0.162,0.481481481,1,0.56626506,0.009546539,0.035799523,1.366080669,0.934697945,0.218,9
0.594,0.047619048,0.892857143,0.56097561,0.014778325,0.014778325,1.369823886,1.08783444,0.13,6
0.12,0.363636364,0.952380952,0.54,0.031818182,0.038636364,1.284482919,0.95233822,0.318,11
0.584,0.277777778,1,0.756097561,0.038461538,0.028846154,0.84738908,0.932288637,0.176,7
0.294,0.111111111,0.981132075,0.463768116,0.067988669,0.008498584,1.022513676,1.025683793,0.278,9
0.392,0.25,1,0.546875,0.026315789,0.003289474,1.304906415,1.00306165,0.19,8
0.34,0.368421053,0.875,0.656716418,0.03030303,0.03030303,1.187300042,1.078388734,0.228,8
0.514,0.538461538,1,0.476190476,0.024691358,0.065843621,0.855322751,0.886498164,0.184,8
0.388,0.833333333,0.947368421,0.577464789,0.075163399,0.039215686,1.252822238,1.005407055,0.194,8
0.254,0.4,1,0.679012346,0.032171582,0.026809651,1.375584459,1.099199783,0.238,8
0.236,0.3125,0.9375,0.602409639,0.023560209,0.044502618,0.92571987,0.970717548,0.326,10
0.27,0.555555556,1,0.656716418,0.052054795,0.030136986,1.13412845,1.051879911,0.27,9
0.24,0.363636364,1,0.482142857,0.066129032,0.019354839,1.143861239,1.164570572,0.394,12
0.516,0.411764706,0.965517241,0.681818182,0.02892562,0.016528926,1.036916599,0.920350716,0.154,8
0.412,0.5625,0.976190476,0.647058824,0.023809524,0.006802721,1.48805081,1.104376427,0.156,8
0.654,0.714285714,1,0.594594595,0.005780347,0.028901734,0.693415814,0.622574865,0.126,5
0.346,0.571428571,1,0.602941176,0.027522936,0.009174312,1.323295153,1.077394511,0.224,9
0.294,0.545454545,1,0.507936508,0.124645892,0.019830028,0.918112901,0.761638387,0.242,8
0.338,0.5,0.911764706,0.546666667,0.027190332,0.01510574,1.135792643,1.007770958,0.204,8
0.03,0.424242424,0.985714286,0.603603604,0.030927835,0.04742268,1.401501993,0.972188658,0.304,9
0.546,0.235294118,1,0.55,0.057268722,0.013215859,1.974681941,0.915736152,0.122,6
0.338,0.458333333,0.96969697,0.568965517,0.021148036,0.024169184,0.947372466,0.98748939,0.304,10
0.766,0.222222222,1,0.5,0.025641026,0.034188034,0.740831129,0.728051998,0.088,6
0.172,0.311111111,0.942028986,0.586206897,0.027303754,0.013651877,1.400071169,1.195816787,0.326,9
0.268,0.391304348,0.956521739,0.630769231,0.021857923,0.043715847,1.570593492,1.0463206,0.23,8
0.246,0.392857143,0.978723404,0.696202532,0.047745358,0.013262599,1.097078009,1.07961397,0.262,10
0.32,0.296296296,1,0.518518519,0.032352941,0.011764706,1.195751986,0.982648924,0.216,8
0.96,1,1,1,0,0,0,0,0.02,2
0.038,0.454545455,1,0.647619048,0.015414258,0.011560694,1.443116814,1.147034819,0.28,9
0.006,0.333333333,0.981818182,0.532608696,0.040241449,0.012072435,1.244449284,1.293278258,0.366,10
0.076,0.777777778,1,0.60952381,0.037174721,0.013011152,1.491043983,1.053386613,0.288,10
0.334,0.269230769,1,0.416666667,0.069069069,0.009009009,1.049430072,0.794034685,0.206,8
0.086,0.692307692,1,0.473684211,0.052516411,0.041575492,0.860271415,0.796813734,0.292,8
0.804,0.285714286,0.916666667,0.625,0.12244898,0.051020408,0.768827565,0.686951472,0.078,5
0.044,0.375,0.984126984,0.535353535,0.035564854,0.012552301,1.241421994,1.075985222,0.35,10
0.306,0.380952381,1,0.727272727,0.011527378,0.011527378,1.428301546,1.141591659,0.19,8
0.64,0.545454545,1,0.606060606,0.05,0.005555556,1.160666516,0.805080402,0.11,7
0.23,0.346153846,0.979591837,0.666666667,0.028571429,0.05974026,1.180351085,1.098340197,0.258,8
0.352,0.666666667,1,0.444444444,0.040123457,0.00308642,1.414436723,1.020771386,0.186,8
0.406,0.1,0.975,0.53968254,0.050505051,0.03030303,1.201662871,1.015735662,0.19,8
0.202,0.423076923,0.975,0.432432432,0.032581454,0.022556391,0.896549838,0.877933198,0.314,10
0.372,0.588235294,1,0.566666667,0.012738854,0.01910828,1.041802806,0.961844787,0.168,8
0.246,0.5,0.950617284,0.485915493,0.032102729,0.040128411,1.032927904,1.049762644,0.466,12
0.546,0.3125,1,0.454545455,0.026431718,0.030837004,1.048026843,0.703884103,0.142,6
0.596,0.5,1,0.545454545,0.059405941,0.00990099,1.062060871,0.759382103,0.156,7
0.184,0.40625,0.934782609,0.611764706,0.036764706,0.009803922,1.195674233,1.165383978,0.298,10
0.096,0.538461538,0.92,0.5,0.028761062,0.015486726,1.166546923,1.046954871,0.334,9
0.056,0.277777778,0.982142857,0.494382022,0.004237288,0.01059322,1.37200386,1.154263327,0.266,10
